date,county,state,fips,cases,deaths
2020-02-16,Los Angeles,California,6037.0,1,0.0
2020-02-17,Los Angeles,California,6037.0,1,0.0
2020-02-18,Los Angeles,California,6037.0,1,0.0
2020-02-19,Los Angeles,California,6037.0,1,0.0
2020-02-20,Los Angeles,California,6037.0,1,0.0
2020-02-21,Los Angeles,California,6037.0,1,0.0
2020-02-22,Los Angeles,California,6037.0,1,0.0
2020-02-23,Los Angeles,California,6037.0,1,0.0
2020-02-24,Los Angeles,California,6037.0,1,0.0
2020-02-25,Los Angeles,California,6037.0,1,0.0
2020-02-26,Los Angeles,California,6037.0,1,0.0
2020-02-27,Los Angeles,California,6037.0,1,0.0
2020-02-28,Los Angeles,California,6037.0,1,0.0
2020-02-29,Los Angeles,California,6037.0,1,0.0
2020-03-01,Los Angeles,California,6037.0,1,0.0
2020-03-02,Los Angeles,California,6037.0,1,0.0
2020-03-03,Los Angeles,California,6037.0,1,0.0
2020-03-04,Los Angeles,California,6037.0,7,0.0
2020-03-05,Los Angeles,California,6037.0,11,0.0
2020-03-06,Los Angeles,California,6037.0,13,0.0
2020-03-07,Los Angeles,California,6037.0,14,0.0
2020-03-08,Los Angeles,California,6037.0,14,0.0
2020-03-09,Los Angeles,California,6037.0,19,0.0
2020-03-10,Los Angeles,California,6037.0,20,0.0
2020-03-11,Los Angeles,California,6037.0,28,1.0
2020-03-12,Los Angeles,California,6037.0,32,1.0
2020-03-13,Los Angeles,California,6037.0,40,1.0
2020-03-14,Los Angeles,California,6037.0,53,1.0
2020-03-10,Loudoun,Virginia,51107.0,2,0.0
2020-03-11,Loudoun,Virginia,51107.0,2,0.0
2020-03-12,Loudoun,Virginia,51107.0,2,0.0
2020-03-13,Loudoun,Virginia,51107.0,3,0.0
2020-03-14,Loudoun,Virginia,51107.0,5,0.0
2020-03-11,Lowndes,Georgia,13185.0,1,0.0
2020-03-12,Lowndes,Georgia,13185.0,1,0.0
2020-03-13,Lowndes,Georgia,13185.0,1,0.0
2020-03-14,Lowndes,Georgia,13185.0,1,0.0
2020-03-13,Macomb,Michigan,26099.0,1,0.0
2020-03-14,Macomb,Michigan,26099.0,2,0.0
2020-03-07,Madera,California,6039.0,1,0.0
2020-03-08,Madera,California,6039.0,1,0.0
2020-03-09,Madera,California,6039.0,1,0.0
2020-03-10,Madera,California,6039.0,1,0.0
2020-03-11,Madera,California,6039.0,1,0.0
2020-03-12,Madera,California,6039.0,1,0.0
2020-03-13,Madera,California,6039.0,1,0.0
2020-03-14,Madera,California,6039.0,1,0.0
2020-03-01,Manatee,Florida,12081.0,1,0.0
2020-03-02,Manatee,Florida,12081.0,1,0.0
2020-03-03,Manatee,Florida,12081.0,1,0.0
2020-03-04,Manatee,Florida,12081.0,1,0.0
2020-03-05,Manatee,Florida,12081.0,1,0.0
2020-03-06,Manatee,Florida,12081.0,1,0.0
2020-03-07,Manatee,Florida,12081.0,2,0.0
2020-03-08,Manatee,Florida,12081.0,2,0.0
2020-03-09,Manatee,Florida,12081.0,2,0.0
2020-03-10,Manatee,Florida,12081.0,2,0.0
2020-03-11,Manatee,Florida,12081.0,2,0.0
2020-03-12,Manatee,Florida,12081.0,2,0.0
2020-03-13,Manatee,Florida,12081.0,4,0.0
2020-03-14,Manatee,Florida,12081.0,4,0.0
2020-02-14,Maricopa,Arizona,4013.0,1,0.0
2020-02-15,Maricopa,Arizona,4013.0,1,0.0
2020-02-16,Maricopa,Arizona,4013.0,1,0.0
2020-02-17,Maricopa,Arizona,4013.0,1,0.0
2020-02-18,Maricopa,Arizona,4013.0,1,0.0
2020-02-19,Maricopa,Arizona,4013.0,1,0.0
2020-02-20,Maricopa,Arizona,4013.0,1,0.0
2020-02-21,Maricopa,Arizona,4013.0,1,0.0
2020-02-22,Maricopa,Arizona,4013.0,1,0.0
2020-02-23,Maricopa,Arizona,4013.0,1,0.0
2020-02-24,Maricopa,Arizona,4013.0,1,0.0
2020-02-25,Maricopa,Arizona,4013.0,1,0.0
2020-02-26,Maricopa,Arizona,4013.0,1,0.0
2020-02-27,Maricopa,Arizona,4013.0,1,0.0
2020-02-28,Maricopa,Arizona,4013.0,1,0.0
2020-02-29,Maricopa,Arizona,4013.0,1,0.0
2020-03-01,Maricopa,Arizona,4013.0,1,0.0
2020-03-02,Maricopa,Arizona,4013.0,1,0.0
2020-03-03,Maricopa,Arizona,4013.0,2,0.0
2020-03-04,Maricopa,Arizona,4013.0,2,0.0
2020-03-05,Maricopa,Arizona,4013.0,2,0.0
2020-03-06,Maricopa,Arizona,4013.0,2,0.0
2020-03-07,Maricopa,Arizona,4013.0,2,0.0
2020-03-08,Maricopa,Arizona,4013.0,2,0.0
2020-03-09,Maricopa,Arizona,4013.0,2,0.0
2020-03-10,Maricopa,Arizona,4013.0,2,0.0
2020-03-11,Maricopa,Arizona,4013.0,3,0.0
2020-03-12,Maricopa,Arizona,4013.0,3,0.0
2020-03-13,Maricopa,Arizona,4013.0,3,0.0
2020-03-14,Maricopa,Arizona,4013.0,4,0.0
2020-02-26,Marin,California,6041.0,1,0.0
2020-02-27,Marin,California,6041.0,1,0.0
2020-02-28,Marin,California,6041.0,1,0.0
2020-02-29,Marin,California,6041.0,1,0.0
2020-03-01,Marin,California,6041.0,1,0.0
2020-03-02,Marin,California,6041.0,1,0.0
2020-03-03,Marin,California,6041.0,1,0.0
2020-03-04,Marin,California,6041.0,1,0.0
2020-03-05,Marin,California,6041.0,1,0.0
2020-03-06,Marin,California,6041.0,1,0.0
2020-03-07,Marin,California,6041.0,1,0.0
2020-03-08,Marin,California,6041.0,1,0.0
2020-03-09,Marin,California,6041.0,2,0.0
2020-03-10,Marin,California,6041.0,2,0.0
2020-03-11,Marin,California,6041.0,4,0.0
2020-03-12,Marin,California,6041.0,4,0.0
2020-03-13,Marin,California,6041.0,4,0.0
2020-03-14,Marin,California,6041.0,4,0.0
2020-03-06,Marion,Indiana,18097.0,1,0.0
2020-03-07,Marion,Indiana,18097.0,1,0.0
2020-03-08,Marion,Indiana,18097.0,1,0.0
2020-03-09,Marion,Indiana,18097.0,1,0.0
2020-03-10,Marion,Indiana,18097.0,1,0.0
2020-03-11,Marion,Indiana,18097.0,1,0.0
2020-03-12,Marion,Indiana,18097.0,2,0.0
2020-03-13,Marion,Indiana,18097.0,2,0.0
2020-03-14,Marion,Indiana,18097.0,3,0.0
2020-03-08,Marion,Oregon,41047.0,1,0.0
2020-03-09,Marion,Oregon,41047.0,1,0.0
2020-03-10,Marion,Oregon,41047.0,1,0.0
2020-03-11,Marion,Oregon,41047.0,2,0.0
2020-03-12,Marion,Oregon,41047.0,2,0.0
2020-03-13,Marion,Oregon,41047.0,2,0.0
2020-03-14,Marion,Oregon,41047.0,2,0.0
2020-03-13,McCook,South Dakota,46087.0,1,0.0
2020-03-14,McCook,South Dakota,46087.0,1,0.0
2020-03-10,McHenry,Illinois,17111.0,1,0.0
2020-03-11,McHenry,Illinois,17111.0,1,0.0
2020-03-12,McHenry,Illinois,17111.0,2,0.0
2020-03-13,McHenry,Illinois,17111.0,2,0.0
2020-03-14,McHenry,Illinois,17111.0,2,0.0
2020-03-12,Mecklenburg,North Carolina,37119.0,2,0.0
2020-03-13,Mecklenburg,North Carolina,37119.0,2,0.0
2020-03-14,Mecklenburg,North Carolina,37119.0,2,0.0
2020-03-14,Mercer,New Jersey,34021.0,1,0.0
2020-03-14,Mesa,Colorado,8077.0,1,0.0
2020-03-11,Miami-Dade,Florida,12086.0,1,0.0
2020-03-12,Miami-Dade,Florida,12086.0,2,0.0
2020-03-13,Miami-Dade,Florida,12086.0,8,0.0
2020-03-14,Miami-Dade,Florida,12086.0,8,0.0
2020-03-05,Middlesex,Massachusetts,25017.0,1,0.0
2020-03-06,Middlesex,Massachusetts,25017.0,1,0.0
2020-03-07,Middlesex,Massachusetts,25017.0,5,0.0
2020-03-08,Middlesex,Massachusetts,25017.0,10,0.0
2020-03-09,Middlesex,Massachusetts,25017.0,15,0.0
2020-03-10,Middlesex,Massachusetts,25017.0,41,0.0
2020-03-11,Middlesex,Massachusetts,25017.0,41,0.0
2020-03-12,Middlesex,Massachusetts,25017.0,49,0.0
2020-03-13,Middlesex,Massachusetts,25017.0,60,0.0
2020-03-14,Middlesex,Massachusetts,25017.0,65,0.0
2020-03-11,Middlesex,New Jersey,34023.0,2,0.0
2020-03-12,Middlesex,New Jersey,34023.0,2,0.0
2020-03-13,Middlesex,New Jersey,34023.0,4,0.0
2020-03-14,Middlesex,New Jersey,34023.0,8,0.0
2020-03-13,Milwaukee,Wisconsin,55079.0,2,0.0
2020-03-14,Milwaukee,Wisconsin,55079.0,6,0.0
2020-03-10,Minnehaha,South Dakota,46099.0,1,0.0
2020-03-11,Minnehaha,South Dakota,46099.0,3,0.0
2020-03-12,Minnehaha,South Dakota,46099.0,3,0.0
2020-03-13,Minnehaha,South Dakota,46099.0,3,0.0
2020-03-14,Minnehaha,South Dakota,46099.0,3,0.0
2020-03-14,Missoula,Montana,30063.0,2,0.0
2020-03-09,Monmouth,New Jersey,34025.0,2,0.0
2020-03-10,Monmouth,New Jersey,34025.0,2,0.0
2020-03-11,Monmouth,New Jersey,34025.0,4,0.0
2020-03-12,Monmouth,New Jersey,34025.0,5,0.0
2020-03-13,Monmouth,New Jersey,34025.0,7,0.0
2020-03-14,Monmouth,New Jersey,34025.0,8,1.0
2020-03-14,Monroe,Michigan,26115.0,1,0.0
2020-03-11,Monroe,New York,36055.0,1,0.0
2020-03-12,Monroe,New York,36055.0,1,0.0
2020-03-13,Monroe,New York,36055.0,1,0.0
2020-03-14,Monroe,New York,36055.0,2,0.0
2020-03-09,Monroe,Pennsylvania,42089.0,1,0.0
2020-03-10,Monroe,Pennsylvania,42089.0,1,0.0
2020-03-11,Monroe,Pennsylvania,42089.0,2,0.0
2020-03-12,Monroe,Pennsylvania,42089.0,2,0.0
2020-03-13,Monroe,Pennsylvania,42089.0,3,0.0
2020-03-14,Monroe,Pennsylvania,42089.0,3,0.0
2020-03-12,Montcalm,Michigan,26117.0,1,0.0
2020-03-13,Montcalm,Michigan,26117.0,1,0.0
2020-03-14,Montcalm,Michigan,26117.0,1,0.0
2020-03-13,Montgomery,Alabama,1101.0,1,0.0
2020-03-14,Montgomery,Alabama,1101.0,1,0.0
2020-03-12,Montgomery,Kentucky,21173.0,1,0.0
2020-03-13,Montgomery,Kentucky,21173.0,1,0.0
2020-03-14,Montgomery,Kentucky,21173.0,1,0.0
2020-03-05,Montgomery,Maryland,24031.0,3,0.0
2020-03-06,Montgomery,Maryland,24031.0,3,0.0
2020-03-07,Montgomery,Maryland,24031.0,3,0.0
2020-03-08,Montgomery,Maryland,24031.0,4,0.0
2020-03-09,Montgomery,Maryland,24031.0,4,0.0
2020-03-10,Montgomery,Maryland,24031.0,5,0.0
2020-03-11,Montgomery,Maryland,24031.0,6,0.0
2020-03-12,Montgomery,Maryland,24031.0,6,0.0
2020-03-13,Montgomery,Maryland,24031.0,6,0.0
2020-03-14,Montgomery,Maryland,24031.0,12,0.0
2020-03-07,Montgomery,Pennsylvania,42091.0,2,0.0
2020-03-08,Montgomery,Pennsylvania,42091.0,4,0.0
2020-03-09,Montgomery,Pennsylvania,42091.0,7,0.0
2020-03-10,Montgomery,Pennsylvania,42091.0,8,0.0
2020-03-11,Montgomery,Pennsylvania,42091.0,9,0.0
2020-03-12,Montgomery,Pennsylvania,42091.0,13,0.0
2020-03-13,Montgomery,Pennsylvania,42091.0,18,0.0
2020-03-14,Montgomery,Pennsylvania,42091.0,20,0.0
2020-03-10,Montgomery,Texas,48339.0,1,0.0
2020-03-11,Montgomery,Texas,48339.0,1,0.0
2020-03-12,Montgomery,Texas,48339.0,1,0.0
2020-03-13,Montgomery,Texas,48339.0,1,0.0
2020-03-14,Montgomery,Texas,48339.0,1,0.0
2020-03-12,Morris,New Jersey,34027.0,1,0.0
2020-03-13,Morris,New Jersey,34027.0,3,0.0
2020-03-14,Morris,New Jersey,34027.0,5,0.0
2020-03-10,Multnomah,Oregon,41051.0,1,0.0
2020-03-11,Multnomah,Oregon,41051.0,1,0.0
2020-03-12,Multnomah,Oregon,41051.0,1,0.0
2020-03-13,Multnomah,Oregon,41051.0,1,0.0
2020-03-14,Multnomah,Oregon,41051.0,1,1.0
2020-02-26,Napa,California,6055.0,1,0.0
2020-02-27,Napa,California,6055.0,1,0.0
2020-02-28,Napa,California,6055.0,1,0.0
2020-02-29,Napa,California,6055.0,1,0.0
2020-03-01,Napa,California,6055.0,1,0.0
2020-03-02,Napa,California,6055.0,1,0.0
2020-03-03,Napa,California,6055.0,1,0.0
2020-03-04,Napa,California,6055.0,1,0.0
2020-03-05,Napa,California,6055.0,1,0.0
2020-03-06,Napa,California,6055.0,1,0.0
2020-03-07,Napa,California,6055.0,1,0.0
2020-03-08,Napa,California,6055.0,1,0.0
2020-03-09,Napa,California,6055.0,1,0.0
2020-03-10,Napa,California,6055.0,1,0.0
2020-03-11,Napa,California,6055.0,1,0.0
2020-03-12,Napa,California,6055.0,1,0.0
2020-03-13,Napa,California,6055.0,1,0.0
2020-03-14,Napa,California,6055.0,1,0.0
2020-03-10,Nassau,Florida,12089.0,1,0.0
2020-03-11,Nassau,Florida,12089.0,1,0.0
2020-03-12,Nassau,Florida,12089.0,1,0.0
2020-03-13,Nassau,Florida,12089.0,1,0.0
2020-03-14,Nassau,Florida,12089.0,1,0.0
2020-03-05,Nassau,New York,36059.0,1,0.0
2020-03-06,Nassau,New York,36059.0,4,0.0
2020-03-07,Nassau,New York,36059.0,4,0.0
2020-03-08,Nassau,New York,36059.0,5,0.0
2020-03-09,Nassau,New York,36059.0,17,0.0
2020-03-10,Nassau,New York,36059.0,19,0.0
2020-03-11,Nassau,New York,36059.0,28,0.0
2020-03-12,Nassau,New York,36059.0,41,0.0
2020-03-13,Nassau,New York,36059.0,51,0.0
2020-03-14,Nassau,New York,36059.0,79,0.0
2020-03-14,Nelson,Kentucky,21179.0,1,0.0
2020-03-11,New Castle,Delaware,10003.0,1,0.0
2020-03-12,New Castle,Delaware,10003.0,4,0.0
2020-03-13,New Castle,Delaware,10003.0,4,0.0
2020-03-14,New Castle,Delaware,10003.0,4,0.0
2020-03-14,New Haven,Connecticut,9009.0,1,0.0
2020-03-01,New York City,New York,,1,0.0
2020-03-02,New York City,New York,,1,0.0
2020-03-03,New York City,New York,,2,0.0
2020-03-04,New York City,New York,,2,0.0
2020-03-05,New York City,New York,,4,0.0
2020-03-06,New York City,New York,,5,0.0
2020-03-07,New York City,New York,,12,0.0
2020-03-08,New York City,New York,,14,0.0
2020-03-09,New York City,New York,,20,0.0
2020-03-10,New York City,New York,,37,0.0
2020-03-11,New York City,New York,,52,0.0
2020-03-12,New York City,New York,,96,0.0
2020-03-13,New York City,New York,,155,0.0
2020-03-14,New York City,New York,,269,1.0
2020-03-09,Noble,Indiana,18113.0,1,0.0
2020-03-10,Noble,Indiana,18113.0,1,0.0
2020-03-11,Noble,Indiana,18113.0,1,0.0
2020-03-12,Noble,Indiana,18113.0,1,0.0
2020-03-13,Noble,Indiana,18113.0,1,0.0
2020-03-14,Noble,Indiana,18113.0,1,0.0
2020-03-02,Norfolk,Massachusetts,25021.0,1,0.0
2020-03-03,Norfolk,Massachusetts,25021.0,1,0.0
2020-03-04,Norfolk,Massachusetts,25021.0,1,0.0
2020-03-05,Norfolk,Massachusetts,25021.0,1,0.0
2020-03-06,Norfolk,Massachusetts,25021.0,3,0.0
2020-03-07,Norfolk,Massachusetts,25021.0,3,0.0
2020-03-08,Norfolk,Massachusetts,25021.0,7,0.0
2020-03-09,Norfolk,Massachusetts,25021.0,10,0.0
2020-03-10,Norfolk,Massachusetts,25021.0,22,0.0
2020-03-11,Norfolk,Massachusetts,25021.0,22,0.0
2020-03-12,Norfolk,Massachusetts,25021.0,24,0.0
2020-03-13,Norfolk,Massachusetts,25021.0,24,0.0
2020-03-14,Norfolk,Massachusetts,25021.0,28,0.0
2020-03-12,Northampton,Pennsylvania,42095.0,1,0.0
2020-03-13,Northampton,Pennsylvania,42095.0,1,0.0
2020-03-14,Northampton,Pennsylvania,42095.0,1,0.0
2020-03-10,Oakland,Michigan,26125.0,1,0.0
2020-03-11,Oakland,Michigan,26125.0,1,0.0
2020-03-12,Oakland,Michigan,26125.0,3,0.0
2020-03-13,Oakland,Michigan,26125.0,6,0.0
2020-03-14,Oakland,Michigan,26125.0,9,0.0
2020-03-13,Ocean,New Jersey,34029.0,1,0.0
2020-03-14,Ocean,New Jersey,34029.0,1,0.0
2020-03-07,Okaloosa,Florida,12091.0,1,0.0
2020-03-08,Okaloosa,Florida,12091.0,1,0.0
2020-03-09,Okaloosa,Florida,12091.0,1,0.0
2020-03-10,Okaloosa,Florida,12091.0,1,0.0
2020-03-11,Okaloosa,Florida,12091.0,1,0.0
2020-03-12,Okaloosa,Florida,12091.0,1,0.0
2020-03-13,Okaloosa,Florida,12091.0,1,0.0
2020-03-14,Okaloosa,Florida,12091.0,1,0.0
2020-03-13,Oklahoma,Oklahoma,40109.0,1,0.0
2020-03-14,Oklahoma,Oklahoma,40109.0,1,0.0
2020-03-11,Olmsted,Minnesota,27109.0,1,0.0
2020-03-12,Olmsted,Minnesota,27109.0,1,0.0
2020-03-13,Olmsted,Minnesota,27109.0,1,0.0
2020-03-14,Olmsted,Minnesota,27109.0,1,0.0
2020-03-12,Onslow,North Carolina,37133.0,1,0.0
2020-03-13,Onslow,North Carolina,37133.0,1,0.0
2020-03-14,Onslow,North Carolina,37133.0,1,0.0
2020-02-14,Orange,California,6059.0,1,0.0
2020-02-15,Orange,California,6059.0,1,0.0
2020-02-16,Orange,California,6059.0,1,0.0
2020-02-17,Orange,California,6059.0,1,0.0
2020-02-18,Orange,California,6059.0,1,0.0
2020-02-19,Orange,California,6059.0,1,0.0
2020-02-20,Orange,California,6059.0,1,0.0
2020-02-21,Orange,California,6059.0,1,0.0
2020-02-22,Orange,California,6059.0,1,0.0
2020-02-23,Orange,California,6059.0,1,0.0
2020-02-24,Orange,California,6059.0,1,0.0
2020-02-25,Orange,California,6059.0,1,0.0
2020-02-26,Orange,California,6059.0,1,0.0
2020-02-27,Orange,California,6059.0,1,0.0
2020-02-28,Orange,California,6059.0,1,0.0
2020-02-29,Orange,California,6059.0,1,0.0
2020-03-01,Orange,California,6059.0,1,0.0
2020-03-02,Orange,California,6059.0,1,0.0
2020-03-03,Orange,California,6059.0,3,0.0
2020-03-04,Orange,California,6059.0,3,0.0
2020-03-05,Orange,California,6059.0,3,0.0
2020-03-06,Orange,California,6059.0,3,0.0
2020-03-07,Orange,California,6059.0,3,0.0
2020-03-08,Orange,California,6059.0,3,0.0
2020-03-09,Orange,California,6059.0,5,0.0
2020-03-10,Orange,California,6059.0,5,0.0
2020-03-11,Orange,California,6059.0,6,0.0
2020-03-12,Orange,California,6059.0,6,0.0
2020-03-13,Orange,California,6059.0,13,0.0
2020-03-14,Orange,California,6059.0,14,0.0
2020-03-13,Orange,Florida,12095.0,1,0.0
2020-03-14,Orange,Florida,12095.0,1,0.0
2020-03-12,Orange,New York,36071.0,1,0.0
2020-03-13,Orange,New York,36071.0,3,0.0
2020-03-14,Orange,New York,36071.0,6,0.0
2020-03-10,Orleans,Louisiana,22071.0,5,0.0
2020-03-11,Orleans,Louisiana,22071.0,11,0.0
2020-03-12,Orleans,Louisiana,22071.0,12,0.0
2020-03-13,Orleans,Louisiana,22071.0,28,0.0
2020-03-14,Orleans,Louisiana,22071.0,53,1.0
2020-03-13,Osceola,Florida,12097.0,1,0.0
2020-03-14,Osceola,Florida,12097.0,1,0.0
2020-03-12,Palm Beach,Florida,12099.0,2,0.0
2020-03-13,Palm Beach,Florida,12099.0,5,0.0
2020-03-14,Palm Beach,Florida,12099.0,5,0.0
2020-03-10,Pasco,Florida,12101.0,1,0.0
2020-03-11,Pasco,Florida,12101.0,1,0.0
2020-03-12,Pasco,Florida,12101.0,1,0.0
2020-03-13,Pasco,Florida,12101.0,1,0.0
2020-03-14,Pasco,Florida,12101.0,1,0.0
2020-03-08,Passaic,New Jersey,34031.0,1,0.0
2020-03-09,Passaic,New Jersey,34031.0,1,0.0
2020-03-10,Passaic,New Jersey,34031.0,1,0.0
2020-03-11,Passaic,New Jersey,34031.0,1,0.0
2020-03-12,Passaic,New Jersey,34031.0,1,0.0
2020-03-13,Passaic,New Jersey,34031.0,2,0.0
2020-03-14,Passaic,New Jersey,34031.0,2,0.0
2020-03-13,Pearl River,Mississippi,28109.0,1,0.0
2020-03-14,Pearl River,Mississippi,28109.0,1,0.0
2020-03-10,Philadelphia,Pennsylvania,42101.0,1,0.0
2020-03-11,Philadelphia,Pennsylvania,42101.0,1,0.0
2020-03-12,Philadelphia,Pennsylvania,42101.0,1,0.0
2020-03-13,Philadelphia,Pennsylvania,42101.0,3,0.0
2020-03-14,Philadelphia,Pennsylvania,42101.0,4,0.0
2020-03-06,Pierce,Washington,53053.0,1,0.0
2020-03-07,Pierce,Washington,53053.0,3,0.0
2020-03-08,Pierce,Washington,53053.0,4,0.0
2020-03-09,Pierce,Washington,53053.0,7,0.0
2020-03-10,Pierce,Washington,53053.0,14,0.0
2020-03-11,Pierce,Washington,53053.0,17,0.0
2020-03-12,Pierce,Washington,53053.0,17,0.0
2020-03-13,Pierce,Washington,53053.0,19,0.0
2020-03-14,Pierce,Washington,53053.0,26,0.0
2020-03-09,Pierce,Wisconsin,55093.0,1,0.0
2020-03-10,Pierce,Wisconsin,55093.0,1,0.0
2020-03-11,Pierce,Wisconsin,55093.0,1,0.0
2020-03-12,Pierce,Wisconsin,55093.0,1,0.0
2020-03-13,Pierce,Wisconsin,55093.0,1,0.0
2020-03-14,Pierce,Wisconsin,55093.0,1,0.0
2020-03-12,Pike,Pennsylvania,42103.0,1,0.0
2020-03-13,Pike,Pennsylvania,42103.0,1,0.0
2020-03-14,Pike,Pennsylvania,42103.0,1,0.0
2020-03-09,Pima,Arizona,4019.0,1,0.0
2020-03-10,Pima,Arizona,4019.0,1,0.0
2020-03-11,Pima,Arizona,4019.0,1,0.0
2020-03-12,Pima,Arizona,4019.0,1,0.0
2020-03-13,Pima,Arizona,4019.0,1,0.0
2020-03-14,Pima,Arizona,4019.0,2,0.0
2020-03-06,Pinal,Arizona,4021.0,1,0.0
2020-03-07,Pinal,Arizona,4021.0,3,0.0
2020-03-08,Pinal,Arizona,4021.0,3,0.0
2020-03-09,Pinal,Arizona,4021.0,3,0.0
2020-03-10,Pinal,Arizona,4021.0,3,0.0
2020-03-11,Pinal,Arizona,4021.0,5,0.0
2020-03-12,Pinal,Arizona,4021.0,5,0.0
2020-03-13,Pinal,Arizona,4021.0,5,0.0
2020-03-14,Pinal,Arizona,4021.0,5,0.0
2020-03-10,Pinellas,Florida,12103.0,2,0.0
2020-03-11,Pinellas,Florida,12103.0,2,0.0
2020-03-12,Pinellas,Florida,12103.0,2,0.0
2020-03-13,Pinellas,Florida,12103.0,2,0.0
2020-03-14,Pinellas,Florida,12103.0,2,0.0
2020-03-11,Pitkin,Colorado,8097.0,9,0.0
2020-03-12,Pitkin,Colorado,8097.0,10,0.0
2020-03-13,Pitkin,Colorado,8097.0,10,0.0
2020-03-14,Pitkin,Colorado,8097.0,11,0.0
2020-03-02,Placer,California,6061.0,1,0.0
2020-03-03,Placer,California,6061.0,2,0.0
2020-03-04,Placer,California,6061.0,2,1.0
2020-03-05,Placer,California,6061.0,2,1.0
2020-03-06,Placer,California,6061.0,5,1.0
2020-03-07,Placer,California,6061.0,5,1.0
2020-03-08,Placer,California,6061.0,7,1.0
2020-03-09,Placer,California,6061.0,7,1.0
2020-03-10,Placer,California,6061.0,7,1.0
2020-03-11,Placer,California,6061.0,7,1.0
2020-03-12,Placer,California,6061.0,7,1.0
2020-03-13,Placer,California,6061.0,7,1.0
2020-03-14,Placer,California,6061.0,8,1.0
2020-03-06,Polk,Georgia,13233.0,1,0.0
2020-03-07,Polk,Georgia,13233.0,1,0.0
2020-03-08,Polk,Georgia,13233.0,1,0.0
2020-03-09,Polk,Georgia,13233.0,1,0.0
2020-03-10,Polk,Georgia,13233.0,1,0.0
2020-03-11,Polk,Georgia,13233.0,1,0.0
2020-03-12,Polk,Georgia,13233.0,1,0.0
2020-03-13,Polk,Georgia,13233.0,1,0.0
2020-03-14,Polk,Georgia,13233.0,1,0.0
2020-03-11,Polk,Oregon,41053.0,1,0.0
2020-03-12,Polk,Oregon,41053.0,1,0.0
2020-03-13,Polk,Oregon,41053.0,1,0.0
2020-03-14,Polk,Oregon,41053.0,1,0.0
2020-03-09,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-10,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-11,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-12,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-13,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-14,Pottawattamie,Iowa,19155.0,1,0.0
2020-03-12,Prince Edward,Virginia,51147.0,1,0.0
2020-03-13,Prince Edward,Virginia,51147.0,1,0.0
2020-03-14,Prince Edward,Virginia,51147.0,1,0.0
2020-03-09,Prince George's,Maryland,24033.0,1,0.0
2020-03-10,Prince George's,Maryland,24033.0,3,0.0
2020-03-11,Prince George's,Maryland,24033.0,5,0.0
2020-03-12,Prince George's,Maryland,24033.0,5,0.0
2020-03-13,Prince George's,Maryland,24033.0,7,0.0
2020-03-14,Prince George's,Maryland,24033.0,7,0.0
2020-03-12,Prince William,Virginia,51153.0,1,0.0
2020-03-13,Prince William,Virginia,51153.0,2,0.0
2020-03-14,Prince William,Virginia,51153.0,2,0.0
2020-03-13,Pueblo,Colorado,8101.0,1,0.0
2020-03-14,Pueblo,Colorado,8101.0,1,0.0
2020-03-12,Pulaski,Arkansas,5119.0,5,0.0
2020-03-13,Pulaski,Arkansas,5119.0,6,0.0
2020-03-14,Pulaski,Arkansas,5119.0,7,0.0
2020-03-13,Racine,Wisconsin,55101.0,1,0.0
2020-03-14,Racine,Wisconsin,55101.0,1,0.0
2020-03-06,Ramsey,Minnesota,27123.0,1,0.0
2020-03-07,Ramsey,Minnesota,27123.0,1,0.0
2020-03-08,Ramsey,Minnesota,27123.0,1,0.0
2020-03-09,Ramsey,Minnesota,27123.0,1,0.0
2020-03-10,Ramsey,Minnesota,27123.0,1,0.0
2020-03-11,Ramsey,Minnesota,27123.0,2,0.0
2020-03-12,Ramsey,Minnesota,27123.0,2,0.0
2020-03-13,Ramsey,Minnesota,27123.0,3,0.0
2020-03-14,Ramsey,Minnesota,27123.0,4,0.0
2020-03-14,Renville,Minnesota,27129.0,1,0.0
2020-03-07,Riverside,California,6065.0,1,0.0
2020-03-08,Riverside,California,6065.0,1,0.0
2020-03-09,Riverside,California,6065.0,4,0.0
2020-03-10,Riverside,California,6065.0,4,0.0
2020-03-11,Riverside,California,6065.0,4,0.0
2020-03-12,Riverside,California,6065.0,6,0.0
2020-03-13,Riverside,California,6065.0,10,0.0
2020-03-14,Riverside,California,6065.0,10,0.0
2020-03-07,Rockingham,New Hampshire,33015.0,1,0.0
2020-03-08,Rockingham,New Hampshire,33015.0,1,0.0
2020-03-09,Rockingham,New Hampshire,33015.0,1,0.0
2020-03-10,Rockingham,New Hampshire,33015.0,2,0.0
2020-03-11,Rockingham,New Hampshire,33015.0,2,0.0
2020-03-12,Rockingham,New Hampshire,33015.0,3,0.0
2020-03-13,Rockingham,New Hampshire,33015.0,4,0.0
2020-03-14,Rockingham,New Hampshire,33015.0,4,0.0
2020-03-06,Rockland,New York,36087.0,2,0.0
2020-03-07,Rockland,New York,36087.0,2,0.0
2020-03-08,Rockland,New York,36087.0,2,0.0
2020-03-09,Rockland,New York,36087.0,4,0.0
2020-03-10,Rockland,New York,36087.0,6,0.0
